Timon_T,Timon_B,Timon_D,CT_T,CT_B,Target_Amplitude,CT_Amplitude
0.501492490787859,0.498507509212141,0.0523535561906071,48.1843575418994,51.8156424581006,3.44764644380939,3.265874475404
0.465634264219834,0.534365735780166,0.0268964212737203,47.6327116212339,52.3672883787661,3.47310357872628,3.3152276082576
0.46777882104939,0.53222117895061,0.029559269561457,46.6101694915254,53.3898305084746,3.47044073043854,3.43466032725431
0.441677400353656,0.558322599646344,0.0278578548547509,48.1104651162791,51.8895348837209,3.47214214514525,3.27161660578062
0.574918744475343,0.425081255524657,0.0619917577389195,48.7769784172662,51.2230215827338,3.43800824226108,3.2788633352499
0.560237589979788,0.439762410020212,0.046151018038671,49.1477272727273,50.8522727272727,3.45384898196133,3.29578873011028
0.315818216528523,0.684181783471477,0,47.255369928401,52.744630071599,3.5,3.47922548785796
0.76971427647389,0.23028572352611,0.0591473217595671,48.8165680473373,51.1834319526627,3.44085267824043,3.29314713503363
0.725990171313977,0.274009828686023,0.0880500390057033,49.1549295774648,50.8450704225352,3.4119499609943,3.30302435835675
0.634676064763366,0.365323935236634,0.0762799326469166,48.0851063829787,51.9148936170213,3.42372006735308,3.30906412525225
0.713305701633915,0.286694298366085,0.303791713050256,48.2084690553746,51.7915309446254,3.19620828694974,3.17199180211995
0.817223357136147,0.182776642863853,0.763872961397444,47.557003257329,52.442996742671,2.73612703860256,2.43442802121427
0.641501785783425,0.358498214216575,0.322706506570427,47.0784641068447,52.9215358931553,3.17729349342957,3.0228548207735
0.625687940686563,0.374312059313437,0.305065648321628,48.0830670926518,51.9169329073482,3.19493435167837,3.14709512801911
0.590238045356718,0.409761954643282,0.312449139112687,48.8964346349745,51.1035653650255,3.18755086088731,3.07945891473704
0.58844095195037,0.41155904804963,0.230685977798241,48.6280487804878,51.3719512195122,3.26931402220176,3.16274376776402
0.772512771283848,0.227487228716152,0.480756034622365,48.5981308411215,51.4018691588785,3.01924396537764,2.9424194173873
0.609992462045785,0.390007537954215,0.0282715782120646,48.187134502924,51.812865497076,3.47172842178794,3.47007511896527
0.755393339030101,0.244606660969899,0.557674838180172,48.8095238095238,51.1904761904762,2.94232516181983,2.5485326152712
0.994840845160045,0.00515915483995465,1,50,50,2.5,2.49373675060546
0.858877917458562,0.141122082541438,0.749134901715869,47.5,52.5,2.75086509828413,2.5368923026826
0.822626303488697,0.177373696511303,0.551584850479854,50.2049180327869,49.7950819672131,2.94841514952015,2.8914356776765
0.500928842901256,0.499071157098744,0.413237686759043,50.4885993485342,49.5114006514658,3.08676231324096,2.43668632340125
0.39318179915576,0.60681820084424,0.0308332781147101,47.4358974358974,52.5641025641026,3.46916672188529,3.46971810402755
0.388264540333183,0.611735459666817,0.0194505084140667,48.533724340176,51.466275659824,3.48054949158593,3.24431924301134
0.336681006068802,0.663318993931198,0.018611958927282,47.3809523809524,52.6190476190476,3.48138804107272,3.47726546591221
0.30142786920305,0.69857213079695,0.0542459092961149,47.5218658892128,52.4781341107872,3.44575409070389,3.26468855311118
0.425605620153879,0.574394379846121,0.0406139043119298,48.9421720733427,51.0578279266573,3.45938609568807,3.25461245864288
0.525923122557142,0.474076877442858,0.272460140036091,47.8832116788321,52.1167883211679,3.22753985996391,3.17360734714175
0.64648464109433,0.35351535890567,0.470999462138721,45.3924914675768,54.6075085324232,3.02900053786128,2.43827768179467
0.803815507914487,0.196184492085513,0.846734630279878,48.8721804511278,51.1278195488722,2.65326536972012,2.3860847207551
0.817565327438675,0.182434672561324,0.691250615783803,49.2537313432836,50.7462686567164,2.8087493842162,2.4411477511927
0.621149642065688,0.378850357934312,0.393243968987439,50.0994035785288,49.9005964214712,3.10675603101256,3.00077704562993
0.762763637664984,0.237236362335016,0.91688851426254,48.8721804511278,51.1278195488722,2.58311148573746,2.38566314628151
0.584068401131324,0.415931598868676,0.499964181390031,47.7272727272727,52.2727272727273,3.00003581860997,2.97051558953753
0.209391462768003,0.790608537231997,0.0322203644327631,45.6140350877193,54.3859649122807,3.46777963556724,2.60654331150525
0.114074269690494,0.885925730309506,0.0202944146440647,46.4877663772691,53.5122336227309,3.47970558535594,3.46081809023571
0.066492427762987,0.933507572237013,0.011011183426414,45.8623356535189,54.1376643464811,3.48898881657359,3.41801993282799
0.1609196756809,0.839080324319101,0.0160584089503963,43.2806324110672,56.7193675889328,3.4839415910496,2.7125
0.668094102376633,0.331905897623367,0.650489408434546,48.5714285714286,51.4285714285714,2.84951059156545,2.32810895532845
